timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1736372036853,947,delete_character,200,OK,Thread Group 1-593,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/93,947,0,0
1736372036853,947,delete_character,200,OK,Thread Group 1-595,text,true,,249,184,1000,1000,http://10.0.107.201:3001/character/6,947,0,0
1736372036854,946,delete_character,200,OK,Thread Group 1-597,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/41,946,0,0
1736372036854,946,delete_character,200,OK,Thread Group 1-609,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/64,946,0,0
1736372036854,946,delete_character,200,OK,Thread Group 1-608,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/13,946,0,0
1736372036854,946,delete_character,200,OK,Thread Group 1-607,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/39,946,0,0
1736372036854,946,delete_character,200,OK,Thread Group 1-611,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/24,946,0,0
1736372036854,946,delete_character,200,OK,Thread Group 1-598,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/72,946,0,0
1736372036854,946,delete_character,200,OK,Thread Group 1-604,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/84,946,0,0
1736372036854,946,delete_character,200,OK,Thread Group 1-603,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/35,946,0,0
1736372036854,946,delete_character,200,OK,Thread Group 1-600,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/80,946,0,0
1736372036854,946,delete_character,200,OK,Thread Group 1-599,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/85,946,0,0
1736372036857,943,delete_character,200,OK,Thread Group 1-602,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/62,943,0,0
1736372036854,946,delete_character,200,OK,Thread Group 1-601,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/36,946,0,0
1736372036854,946,delete_character,200,OK,Thread Group 1-613,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/98,946,0,0
1736372036854,946,delete_character,200,OK,Thread Group 1-610,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/80,946,0,0
1736372036058,1759,get_characters,200,OK,Thread Group 1-212,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,808,0,0
1736372036057,1761,get_characters,200,OK,Thread Group 1-216,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,809,0,0
1736372036058,1774,get_characters,200,OK,Thread Group 1-208,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,816,0,0
1736372036058,1775,get_characters,200,OK,Thread Group 1-206,text,true,,22670,161,1000,1000,http://10.0.107.201:3001/characters,817,0,0
